Filename, Score1 , Score2 , Score3 , Score4 , Score5 , Score6 , Score7 , Score8 , Score9 , Score10 , Score11 , Score12 , Score13 , Score14 , Score15 , Score16 , Score17 , Score18 , Score19 , Score20 , Score21 , Score22 , Score23 , Score24 , Score25 , Score26 , Score27 , Score28 , Score29 , Score30 , Score31 , Score32 , Score33 , Score34 , Score35 , Score36 , Score37 , Score38 , Score39 , Score40 , Score41 , Score42 , Score43 , Score44 , Score45 , Score46 , Score47 , Score48 , Score49 , Score50 , Score51 , Score52 , Score53 , Score54 , Score55 , Score56 , Score57 , Score58 , Score59 , Score60 , Score61 , Score62 , Score63 , Score64 , Score65 , Score66 , Score67 , Score68 , Score69 , Score70 , Score71 , Score72 , Score73 , Score74 , Score75 , Score76 , Score77 , Score78 , Score79 , Score80 , Score81 , Score82 , Score83 , Score84 , Score85 , Score86 , Score87 , Score88 , Score89 , Score90 , Score91 , Score92 , Score93 , Score94 , Score95 , Score96 , Score97 , Score98 , Score99 , Score100 , Citations
303084,0.3863527836,0.3549565587,0.3012328672,0.2053976112,0.1879617274,0.1804943941,0.1472167213,0.1434905471,0.1317437468,0.128025674,0.1099095096,0.1069033273,0.1013822869,0.0956715089,0.0932241018,0.0912559037,0.0871632522,0.0860943283,0.0860943283,0.0860943283,0.0860943283,0.0838379962,0.0835563108,0.0824321322,0.0824321322,0.079894637,0.0781387588,0.0772705567,0.0770100932,0.0738940638,0.0726791914,0.0702870491,0.0695324083,0.0681463523,0.06693242,0.0642773801,0.0639448296,0.0624029827,0.0608372691,0.0608372691,0.0608372691,0.0608372691,0.0608372691,0.0573962188,0.0573962188,0.0573962188,0.0573962188,0.0573962188,0.0573962188,0.0570627289,0.0549547548,0.0549547548,0.0530610082,0.0530610082,0.0530610082,0.0530610082,0.0515137045,0.0510672523,0.0502054779,0.050065676,0.0490722404,0.0471784938,0.0449800439,0.0448450905,0.0443229635,0.0430666959,0.0426752247,0.0417312889,0.040487113,0.0401098654,0.0401098654,0.0390532986,0.0387540324,0.0387490895,0.0385137513,0.0384212608,0.0381426406,0.0378520333,0.0375620513,0.036492509,0.0363076255,0.036042143,0.0356225182,0.035255486,0.0349993989,0.0339201976,0.0335197184,0.0335197184,0.0327701609,0.0315975708,0.0306641882,0.0304186346,0.0304186346,0.0304186346,0.0304186346,0.0304186346,0.0304186346,0.0304186346,0.0304186346,0.0304186346,3
303083,0.367528485,0.3150725441,0.2477446952,0.150257798,0.1484860329,0.1463140886,0.1449483982,0.1388569724,0.1356697259,0.131384541,0.1274094427,0.1219507395,0.1213688423,0.097110348,0.095557082,0.0943979885,0.0912947765,0.0889634294,0.08875173,0.0796309017,0.0796309017,0.0790391415,0.077346485,0.076652305,0.0764028555,0.0754161962,0.0751268544,0.0741230784,0.0720810876,0.0720718267,0.0716302332,0.0711623786,0.0711490854,0.0707837436,0.0706397615,0.0686173276,0.0674220167,0.0663038334,0.0661070067,0.0644747121,0.0641390628,0.0639275499,0.0637047213,0.0637047213,0.0637047213,0.0623865816,0.0619407061,0.0617527061,0.0613865272,0.0613662635,0.0611163504,0.0606528624,0.0601014835,0.0585361799,0.0575449456,0.0546227701,0.0539417077,0.0538916054,0.0535110083,0.0525718202,0.0520099356,0.0504431023,0.0503315242,0.0499987273,0.0497065279,0.0494021649,0.0491597053,0.048555174,0.048555174,0.0484902004,0.0480906546,0.0480710242,0.0480406106,0.0478365797,0.047778541,0.047778541,0.047778541,0.0466743593,0.0456162525,0.0450761126,0.0440934894,0.0436982161,0.0431587092,0.0431587092,0.0431587092,0.0431587092,0.0423953982,0.0419642097,0.041322427,0.0412593842,0.0409936961,0.0408145417,0.0405754562,0.0402921973,0.040236363,0.0401055848,0.0399320649,0.0398546884,0.0398239281,0.0395964633,14
303082,0.3483459436,0.2633657325,0.2593081588,0.2389624994,0.210251216,0.1859854953,0.1553253263,0.1436137613,0.1344323707,0.1247068577,0.1181202804,0.1054324894,0.1041735594,0.0990092499,0.0982179171,0.0936058033,0.093471786,0.0915555785,0.0895803966,0.0857468488,0.0853155311,0.0848270832,0.078158007,0.076013126,0.0754156658,0.0697476012,0.0687072999,0.0685725339,0.0671326709,0.0655576919,0.0654657692,0.0626587029,0.061194822,0.0607910539,0.0606491966,0.0597202644,0.0590528155,0.0589303305,0.0585283033,0.0579774934,0.057770513,0.0574490484,0.0563783144,0.0563423936,0.0557398386,0.0554245954,0.0552904905,0.0550206702,0.0548749931,0.0537685165,0.0528466145,0.0511742929,0.0508776418,0.0506754173,0.0487345467,0.0486575716,0.0484373169,0.0481712479,0.0481712479,0.0476485987,0.0476326758,0.0463122715,0.0456743983,0.044826106,0.0447933771,0.0447933771,0.0447933771,0.044059976,0.0435091702,0.043469561,0.0430471356,0.0423967396,0.0423967396,0.0423967396,0.0418916847,0.0409650802,0.0405124595,0.0403818512,0.0399459407,0.0397542323,0.0393734268,0.0387665437,0.0386787868,0.0386787868,0.0386448924,0.0383405977,0.0374344855,0.0371598924,0.0370373735,0.0366989682,0.0361784329,0.0360514925,0.0357473497,0.0355162911,0.0351905719,0.0349854073,0.0348399484,0.0346827468,0.0346661224,0.034160762,16
303081,0.5502160303,0.2845794117,0.2695844906,0.1914317804,0.1700120342,0.1636652435,0.140554032,0.1347886361,0.1310456655,0.1220164612,0.1214107653,0.1202936683,0.1160838728,0.0984871739,0.0976973272,0.0960601228,0.079317016,0.0783968188,0.0765739767,0.0731703642,0.0713641371,0.0687865906,0.0686323392,0.0666609377,0.0637811845,0.0635841545,0.0631395445,0.0606742763,0.0593495721,0.0575469554,0.0562961547,0.0559068125,0.055730936,0.0546873392,0.0531509028,0.0519825901,0.05109479,0.0500874255,0.0499938626,0.0496275607,0.0478681628,0.0475118387,0.0474901723,0.0471324115,0.0464182247,0.0464125847,0.0462833378,0.0462830454,0.0456882686,0.0446268992,0.044411756,0.0433757233,0.0425207222,0.0414805865,0.0411053862,0.0408538594,0.040753025,0.0405535422,0.0402966082,0.0391465163,0.0387761577,0.0386708619,0.0378876049,0.0355443625,0.0351496366,0.0350253996,0.0340998193,0.0338563233,0.0335435888,0.0331364915,0.0328963345,0.0328963345,0.0326548601,0.0324746544,0.0321005085,0.0320768739,0.0319117753,0.0318690239,0.0317689612,0.0314443552,0.0313265358,0.0312390787,0.0307757971,0.0304095126,0.0302753881,0.0302224561,0.0301757561,0.0299963176,0.0299345614,0.029931251,0.029931251,0.0297412738,0.0297095556,0.0295529167,0.0292384535,0.0290057508,0.0289633146,0.0289381266,0.0287734777,0.0287734777,48
303089,0.3978100751,0.3874152765,0.3858875653,0.3163665291,0.1820385034,0.1607305714,0.1313213707,0.1312862303,0.1108714941,0.1048176097,0.1021943779,0.1006728262,0.0966411707,0.0938005113,0.0841817643,0.0840363673,0.0811484967,0.0809118983,0.0777452048,0.0777452048,0.0712175224,0.0699053201,0.0690294076,0.0660912253,0.0650133765,0.0634288596,0.0625912037,0.060206022,0.0559220824,0.0552235261,0.0546834035,0.0526077453,0.0503497294,0.0499187354,0.0494511324,0.0492397061,0.0487013082,0.0477075412,0.0476674584,0.0471466684,0.0461316944,0.0457868954,0.0449172411,0.0441733185,0.043932223,0.0432241927,0.0426173297,0.0426055114,0.0420908822,0.0416909032,0.041420584,0.0414176446,0.0414176446,0.0414176446,0.0414176446,0.0413872539,0.040874213,0.0408016971,0.0401821211,0.0398058288,0.0374128644,0.0374016562,0.0371365038,0.0367511753,0.0367511753,0.0367511753,0.0365910229,0.0361287635,0.0361236132,0.0353807828,0.0350380413,0.0346567324,0.0341795854,0.0341289587,0.0334080843,0.0333976726,0.0331743651,0.0322287888,0.032118833,0.0315885697,0.0314556492,0.031065438,0.031027603,0.0306029772,0.0298780042,0.0297649206,0.0292378863,0.0291130145,0.0290530346,0.0289845258,0.0286885109,0.0282638818,0.0278066884,0.0276117631,0.0276117631,0.0276117631,0.0276117631,0.0276117631,0.0276117631,0.0276117631,101
303088,0.3720711606,0.3325176603,0.2874592007,0.2606652496,0.2414132687,0.2228013679,0.19879421,0.1499062057,0.1475081413,0.1327234386,0.1251423451,0.1204028315,0.1159632892,0.115299115,0.1097964831,0.1055413784,0.1004247214,0.0895239855,0.0879698584,0.087624267,0.0817525745,0.0807114959,0.0796578751,0.0776309973,0.0767348447,0.0767348447,0.0758866481,0.0707969447,0.0682268648,0.0669265448,0.0669265448,0.0665528728,0.0665186372,0.0663659867,0.0657049602,0.0639457039,0.0639457039,0.0618954598,0.0611004843,0.0590388027,0.0586478637,0.0564477614,0.0556722001,0.0524919407,0.0524196737,0.0524093224,0.0517045458,0.0511565631,0.0511565631,0.0510530242,0.0501355256,0.0487645878,0.0485272549,0.0482630686,0.048181729,0.0479626817,0.046409726,0.0463681097,0.0462101015,0.0459191137,0.0456472489,0.0455657163,0.0453804659,0.0446176965,0.0446176965,0.0422165514,0.0421927731,0.0407289453,0.0396712349,0.0394966035,0.0386205567,0.0383674223,0.0383674223,0.0383674223,0.0383674223,0.0374033924,0.0356948645,0.0355965276,0.0350908143,0.0346575761,0.0334173976,0.0329190138,0.0326377572,0.0319382037,0.0310678503,0.030394691,0.0303652801,0.0303173343,0.0299724746,0.0293058155,0.0288899796,0.0287843329,0.028777609,0.0283320214,0.0282740031,0.0282458892,0.0280450242,0.0279610652,0.0277498955,0.0275833053,37
301063,0.4588412174,0.4493781097,0.2820800068,0.2364079491,0.2230443995,0.1781967481,0.1491108365,0.1392724856,0.1094605314,0.1084493759,0.1066792774,0.1034625748,0.0997930498,0.0978864578,0.0926769515,0.0871383364,0.0855599941,0.0837144827,0.0828251545,0.0823439146,0.0793020194,0.0700663584,0.0682513739,0.0655586991,0.0651010518,0.0642479622,0.0621374405,0.0619432591,0.0617077452,0.0610979495,0.0597479767,0.0595918328,0.0595918328,0.0572808701,0.0568590769,0.0528773008,0.0528680129,0.0495975924,0.0482990755,0.0482332469,0.0480695993,0.0473501342,0.0472430597,0.0469664227,0.0462472394,0.0461206463,0.0450844402,0.0446088799,0.0440846036,0.0428373249,0.041728718,0.0415497258,0.0410547611,0.0409379267,0.0406446248,0.0397865901,0.0395454937,0.0393295452,0.0387156209,0.0380530368,0.037585837,0.0375471898,0.0370820674,0.0345802886,0.0336704017,0.033357959,0.0333518324,0.0333518324,0.0331071151,0.0329276701,0.0323528924,0.0322816773,0.031771176,0.0317197182,0.0314687556,0.0306234061,0.0304906484,0.0302314388,0.0299547086,0.0294998076,0.0294566487,0.0292943999,0.0292635782,0.0292635782,0.0292635782,0.0292635782,0.0292635782,0.0292635782,0.0292635782,0.0292635782,0.0288283814,0.0286112863,0.0276083848,0.0276083848,0.0276083848,0.0276083848,0.0276083848,0.0276083848,0.0276083848,0.0276083848,27
301062,0.3573924965,0.3084679266,0.3010068203,0.2979405563,0.2927944923,0.1750544243,0.1571839554,0.1388913992,0.1261243117,0.1095030894,0.1074204608,0.1049640913,0.0963911999,0.0956271158,0.0925868617,0.0914669524,0.0892175486,0.0810568272,0.0774857234,0.0763376365,0.0750067518,0.0748342236,0.0720520522,0.0711990909,0.0710250947,0.0708683817,0.0665500008,0.0640218712,0.0638497693,0.0630791637,0.0612280011,0.0611209253,0.0602666737,0.0602666737,0.0602666737,0.0600723961,0.0590589316,0.0572962608,0.0562062199,0.0558069098,0.0557098545,0.0557064361,0.0555747676,0.0551296671,0.0544248899,0.0528656455,0.0523816246,0.0520983288,0.0516571489,0.050661978,0.0503888754,0.0503309647,0.0502457153,0.0501848711,0.0497345985,0.0467360046,0.0450979696,0.0447406492,0.0443794982,0.0435334403,0.0433613916,0.0430694186,0.0430476241,0.0430476241,0.0430476241,0.0430476241,0.0430476241,0.042656174,0.0416317867,0.0411783858,0.0408403803,0.0408186674,0.0406127837,0.0403296149,0.0397769358,0.038702946,0.0381666926,0.038055298,0.0372844352,0.0368022546,0.0363048841,0.0362039294,0.0361015575,0.0358936764,0.0355247132,0.0353696214,0.0344380993,0.0344380993,0.0344380993,0.0344380993,0.0344380993,0.0344380993,0.0341821798,0.0340696013,0.0340155562,0.0337399458,0.0329626406,0.0328029817,0.0327892137,0.0327293174,17
304017,0.4458713776,0.21922233,0.2157583452,0.211718623,0.2063418802,0.1958988274,0.1835121139,0.1785985604,0.1704018835,0.1616656123,0.1460252734,0.1334159566,0.1241622348,0.1071667415,0.1061304162,0.1029313669,0.0918786695,0.0907365527,0.0876847772,0.0870883916,0.0837588651,0.083483568,0.0826778346,0.0807449573,0.0788637526,0.0723656712,0.0714394242,0.0713142473,0.0679664143,0.0671846793,0.0644577116,0.0623079885,0.0621480406,0.0554003241,0.0535833707,0.0529459966,0.0527856929,0.0515418884,0.05073653,0.0492905663,0.0471580688,0.0470592903,0.0470354346,0.0465256198,0.0455077257,0.0454078017,0.0447897862,0.0444474067,0.0438087666,0.0435021069,0.04344131,0.0432765452,0.0432294793,0.0430776805,0.0427192428,0.0426277591,0.0415377905,0.0403405832,0.0394905912,0.0385918438,0.0381701006,0.0380554419,0.0378821218,0.0377325529,0.0377325529,0.0376608574,0.0371041024,0.0364918751,0.0364445802,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,0.0357197121,12
304016,0.3749841938,0.2678458527,0.2562013826,0.2280189374,0.2164416427,0.2029869291,0.1971618765,0.1607075116,0.1607075116,0.1607075116,0.1155366736,0.108917529,0.1071383411,0.1067595169,0.106649735,0.1002167978,0.0994742917,0.0934438457,0.0849829036,0.0783347663,0.0780088534,0.0769150575,0.0753544861,0.0707717655,0.070575237,0.0684375187,0.0677428717,0.0668879081,0.0649495023,0.0617435986,0.0605376568,0.0583962148,0.0581535247,0.0568121557,0.0547271903,0.0546562618,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0535691705,0.0526500578,0.0525771404,0.0518455089,0.0516368569,0.0509649186,0.0505392152,0.0505392152,0.0505392152,0.0505392152,0.0505392152,0.0505392152,0.0497159488,0.0496059554,0.0486708927,0.0485272003,0.0483894276,0.0483894276,0.0483894276,0.0483894276,0.0483894276,0.0475461447,0.0474262409,0.0471489174,0.0468228647,0.0467219228,0.0467219228,0.0467219228,0.0467219228,0.0467219228,0.0455550413,0.0454749737,0.0454559286,0.0453594722,0.0453594722,0.0453594722,0.0442075367,0.0442075367,0.0442075367,0.0432096847,0.0432096847,0.0428313371,0.0426109819,0.0425156471,0.0423295169,0.0419278815,0.0415421799,0.0414290591,0.0411865161,18
304011,0.5594979875,0.5487347042,0.1578767155,0.1544399945,0.1359295356,0.1170281961,0.1141808446,0.1088550084,0.1086753939,0.10357933,0.0992144329,0.0972720077,0.0931503377,0.0856840597,0.0779325308,0.0744686554,0.072777392,0.0722662935,0.0670206942,0.0666693982,0.0656900688,0.0634070668,0.0627890851,0.0627455313,0.0613442181,0.0577376084,0.0577240779,0.0571673732,0.0538601278,0.0521458994,0.0512449226,0.0512439895,0.0508203901,0.0506925875,0.0493674695,0.0493674695,0.049093554,0.0474106514,0.0473268363,0.0467294147,0.0467294147,0.0466470302,0.0464909316,0.0450496883,0.044594,0.044594,0.04396203,0.0438296941,0.0429290912,0.0426966502,0.0419744122,0.0418016993,0.0418016993,0.0415909026,0.0414916082,0.041239761,0.0400833899,0.0396555974,0.0396007313,0.0391809298,0.0391330447,0.0382838166,0.0378678351,0.0373904497,0.0364944826,0.0364770029,0.0364523905,0.0361904313,0.0350452315,0.0342916861,0.0340881125,0.0337897843,0.0321739616,0.0317035334,0.0317035334,0.031613177,0.0315041097,0.0309214232,0.0305686186,0.0301848293,0.0300001065,0.0296435953,0.0287048574,0.0284091103,0.028281489,0.0278677996,0.027559385,0.0265470203,0.0260415197,0.0258876444,0.0258781082,0.0258059915,0.0250849651,0.0245601783,0.0245478905,0.0245409168,0.0245050758,0.0244542046,0.0241718249,0.0239916365,0
304010,0.6481573323,0.2364514712,0.2073238728,0.203416231,0.1657147717,0.1464301398,0.1462999039,0.1304901989,0.1275997509,0.1238144119,0.1167470425,0.1093712151,0.0997847384,0.0987512095,0.0985892531,0.0944369553,0.0878010841,0.0835999451,0.0835999451,0.0835999451,0.0835999451,0.0805311781,0.0738125163,0.0679683418,0.0645452643,0.0637131824,0.0626999588,0.0626999588,0.060493806,0.0596104251,0.0584786752,0.0566373361,0.0566203685,0.0532541159,0.0532473236,0.0522610904,0.0514167995,0.0508823006,0.0508028319,0.0458304093,0.0456708139,0.0456039551,0.0448100618,0.0443831789,0.043910497,0.0437602602,0.0417999725,0.0417999725,0.0417999725,0.0417999725,0.0417999725,0.0414517653,0.0406585127,0.0406086336,0.0400512978,0.0394357012,0.038504429,0.0376624481,0.0372316442,0.0364570717,0.0364154105,0.0362817652,0.0356641075,0.0347551429,0.0341150617,0.0341107451,0.0339443552,0.0337253754,0.0321177006,0.0318627979,0.0318595686,0.0318595686,0.0311287169,0.0309048159,0.0305540787,0.0303858844,0.0301679948,0.0300991632,0.0299770328,0.0296864873,0.0296747272,0.0289879331,0.0288404385,0.028718705,0.0286726665,0.0286248918,0.0283963575,0.028197797,0.0280890788,0.0268929533,0.026843726,0.0266236618,0.0266028037,0.0264116017,0.0263153548,0.0262432559,0.02618054,0.0261215917,0.0260093035,0.0260093035,69
304013,0.2621859719,0.2085528174,0.2028217018,0.1879240561,0.1754472362,0.1641059422,0.1566273127,0.155485323,0.1517744389,0.1464656549,0.1457950945,0.1422243983,0.1370540364,0.1351129124,0.1336646348,0.1285759151,0.1226429156,0.1184200203,0.1117956451,0.110263796,0.1083577858,0.1052289753,0.1039864478,0.1024089291,0.1022714637,0.1015888559,0.1006024852,0.0952637802,0.0924051019,0.0914364592,0.086014701,0.083621779,0.0812883884,0.080371861,0.0802739177,0.077655908,0.0742334528,0.0727537613,0.0716270615,0.0708688148,0.0675961235,0.0669772886,0.0626044657,0.0619441005,0.0609533135,0.0609533135,0.0609533135,0.0609533135,0.0609533135,0.0609533135,0.0605777896,0.060111172,0.0575056996,0.0575056996,0.0571543969,0.0551663329,0.0550595785,0.0550595785,0.0550595785,0.0543667294,0.0525322697,0.0517640022,0.0515467407,0.0514923333,0.0509431979,0.0497404918,0.0496205478,0.0491658436,0.0481643506,0.0480778328,0.0479589946,0.0464881094,0.0461654573,0.0457235175,0.045392337,0.0453902429,0.0449773062,0.0444075076,0.0438208707,0.0437129349,0.0435099843,0.042970547,0.0428803651,0.0419575249,0.0418242041,0.0416885475,0.041267617,0.0406355424,0.0406355424,0.0406355424,0.0405643404,0.0404502233,0.0403335679,0.040031226,0.0396964382,0.0395923138,0.03919621,0.0388230017,0.0387426972,0.0386646721,10
304012,0.3759896604,0.368504459,0.3530052353,0.2462047129,0.189859374,0.1713915702,0.1691380848,0.1361075778,0.1271509847,0.124867247,0.124867247,0.1194958933,0.1110044985,0.1105851942,0.1013604501,0.1005134289,0.1002275439,0.0884681554,0.085503346,0.0822374633,0.0785881441,0.0757424326,0.0746475062,0.0746001087,0.0734535301,0.0704101212,0.0691029802,0.0671805409,0.0657371905,0.0648529246,0.0636129509,0.0626452442,0.0609887496,0.0602855687,0.059638094,0.0588342059,0.0570098792,0.0555746691,0.055400709,0.0542830955,0.0542409904,0.0519420631,0.0518034382,0.0515250922,0.0514350082,0.0512401703,0.0489690201,0.0489690201,0.0464121209,0.0461992563,0.0441249352,0.0438755983,0.043606931,0.0427097667,0.0426011255,0.0417769443,0.0412463582,0.0409815694,0.040373046,0.0394991353,0.039425664,0.0388599263,0.0384160824,0.0380859067,0.0376497025,0.0375236453,0.0374517854,0.0367554239,0.0361825936,0.0353476428,0.0352614234,0.0352050606,0.034904422,0.0343500614,0.0339596079,0.033595705,0.0332191336,0.0331120383,0.0324172027,0.0323250704,0.0316725663,0.0316725663,0.0315003502,0.0311774227,0.0310589355,0.0309194148,0.0309194148,0.0304307238,0.0302016168,0.0300682632,0.0300682632,0.0296321711,0.0290767554,0.0290668082,0.0286841474,0.0286778875,0.0285786207,0.0284135051,0.0281716502,0.0281384799,53
301068,0.5044388764,0.2516643003,0.2357241178,0.2182258846,0.1622237819,0.1475208055,0.1407450933,0.1360844702,0.1271113982,0.1179738563,0.1165423363,0.109031422,0.1001102311,0.0938022689,0.0931303542,0.0860165968,0.0848896767,0.0846629317,0.07983387,0.0745657379,0.074294282,0.0718799805,0.0709458089,0.0701579336,0.0672179166,0.065816788,0.0641736826,0.0627239154,0.0611895721,0.0597171357,0.0595471505,0.0590260067,0.058386671,0.0555292655,0.0554635716,0.0554210848,0.0552004748,0.0547821026,0.0542989682,0.0541684542,0.0537850275,0.0535006738,0.0525409035,0.0525409035,0.0525254106,0.052322934,0.052309421,0.052242882,0.0511211143,0.0499296716,0.0497142192,0.0494969978,0.0490000183,0.0476241277,0.0470907148,0.0459573721,0.0451964381,0.0451403785,0.0450205202,0.0436725178,0.0434842585,0.0427300387,0.0424448383,0.0424448383,0.0424448383,0.0424448383,0.0423704661,0.0421294185,0.042004247,0.0418848143,0.0417165912,0.0417165912,0.0412434238,0.0411534503,0.0410361238,0.0407702542,0.0404295616,0.0400440924,0.0400440924,0.0395565964,0.0383407361,0.0383407361,0.0383407361,0.0379444336,0.0370195103,0.0370195103,0.0370195103,0.0367584977,0.0366665007,0.0360315063,0.0356285102,0.0350789668,0.035027269,0.034889894,0.0347006975,0.0346420444,0.0342366339,0.0342366339,0.0338909884,0.0336867222,6
304019,0.3065312964,0.2285794749,0.2069818381,0.1769168177,0.1759026226,0.1753998609,0.1627634128,0.1541209447,0.1534341377,0.1531879337,0.1410626854,0.1335269013,0.1321036669,0.1288915077,0.1215625607,0.120677665,0.1165402995,0.1165125229,0.1073103644,0.1064390474,0.1032200529,0.1031695953,0.1031328189,0.0999968311,0.099622006,0.0967021267,0.0958306491,0.0943990674,0.0928288564,0.0926767448,0.0901135143,0.0886798067,0.087368729,0.0859300343,0.0859300343,0.0853641293,0.0848583102,0.0841247789,0.0835480731,0.0835480731,0.0821103077,0.0795059043,0.0770065716,0.076610081,0.0731457863,0.0728413045,0.0727356944,0.0721847234,0.0649581744,0.0632226034,0.0604750747,0.0599703129,0.059808046,0.0597996071,0.0591198711,0.0584768961,0.0557535599,0.055004369,0.0547468362,0.0547468362,0.0530450608,0.0522220268,0.0505151854,0.0503919521,0.0479749322,0.0468146656,0.0459660486,0.0456225298,0.0452126552,0.0442711227,0.0438608011,0.0434001818,0.042722216,0.0426247878,0.0415304897,0.0407708557,0.0402138637,0.0399802086,0.0397543203,0.0389462314,0.0389462314,0.0385032858,0.03832997,0.0379573897,0.0378512296,0.0373094102,0.0372179288,0.0371764585,0.0369976928,0.0367827642,0.0367765805,0.0366885005,0.0360923617,0.035846044,0.0357795611,0.0355962199,0.0354525897,0.0351072216,0.0349719207,0.034679598,14
304018,0.2829303877,0.2766479184,0.2426928678,0.224529518,0.1827367224,0.1580543864,0.1565787562,0.1537954353,0.1392900403,0.1376983054,0.1271778756,0.1207237748,0.116406495,0.1136118236,0.1091519089,0.107270748,0.1072461167,0.1018151269,0.0986632172,0.0969959342,0.0911121203,0.0873954738,0.0858701292,0.0793832065,0.0782125241,0.0761327083,0.0749840451,0.0744494624,0.0740918909,0.0736910686,0.0734182454,0.0724585293,0.0721143972,0.0699309868,0.0688811893,0.0672725889,0.0669877197,0.0654377241,0.0644135069,0.0641370553,0.0633253699,0.0621785647,0.0621212106,0.0612059383,0.0608370298,0.0594937184,0.0593199671,0.0591417311,0.0583472125,0.0578057569,0.0567901999,0.0529708434,0.0526181451,0.0516919169,0.051626065,0.0507606325,0.0505816454,0.0505709795,0.0500913084,0.0484480871,0.0483698794,0.0474610017,0.046437436,0.0463497476,0.046183229,0.043772072,0.0435281376,0.0434918117,0.0431223656,0.0426488198,0.0424614044,0.0422327137,0.0422262316,0.0418660169,0.0417029979,0.0416765804,0.0416765804,0.0414812038,0.0408820337,0.0407550156,0.0404972557,0.0403363725,0.040240401,0.0400664597,0.0398963282,0.0398348274,0.0397565491,0.0393050632,0.0393031929,0.0392545674,0.0392375224,0.0390947609,0.0390839398,0.0386399906,0.038443927,0.0384431433,0.0380823487,0.0370676386,0.0369102087,0.0369102087,9
301163,0.6667725611,0.3619553764,0.3558207656,0.2092495177,0.15588458,0.1111130802,0.0909896727,0.0896028153,0.0837313874,0.0817920402,0.07620394,0.0710559453,0.0680371886,0.0638062139,0.0637508454,0.0632680001,0.0625554,0.0599480818,0.0593101934,0.0568517174,0.05543234,0.0553094695,0.0552003109,0.0543036382,0.0533885698,0.0511899046,0.0507868474,0.0504801033,0.0504712094,0.0490878284,0.0480327742,0.046885737,0.046693592,0.0449762829,0.04405253,0.0438275358,0.0437974054,0.0420745957,0.0406566965,0.0399502592,0.0395229943,0.0392948196,0.039244309,0.0388431459,0.0387904435,0.0380109262,0.0371756943,0.0362102601,0.0358472808,0.035589442,0.035042739,0.0348333652,0.0332791362,0.0330393975,0.0330393975,0.0330393975,0.0320294419,0.031542769,0.0305077542,0.0301683245,0.0301274411,0.0293300251,0.028831115,0.0287802455,0.0286558666,0.0282390027,0.0273982503,0.0273982503,0.0273453211,0.0269099317,0.026519863,0.0260057963,0.0259022617,0.0258759813,0.0249641339,0.0248734547,0.0246396399,0.024574118,0.0240220815,0.0239820556,0.0239185294,0.0235352624,0.0233229674,0.0232855362,0.0232403226,0.0232303356,0.022946699,0.022026265,0.022026265,0.0219801153,0.0218987027,0.0212762245,0.0210893334,0.0210579813,0.0210376408,0.0207355042,0.0204740939,0.0203625927,0.0202394134,0.0202190227,9
302149,0.3689932852,0.3382678503,0.2869947774,0.2503543673,0.1866102313,0.1717187184,0.1639970156,0.1459057079,0.134226703,0.1322824166,0.1245679339,0.1237681593,0.118320045,0.1060712743,0.1044679642,0.0971908987,0.0928413268,0.0924312988,0.0884261856,0.0876747856,0.0873188378,0.0858439807,0.0848507249,0.0843971096,0.0819985078,0.0819985078,0.0819985078,0.0810921287,0.0785083059,0.0779511102,0.0753331051,0.0714356766,0.071369443,0.0693075369,0.0664480053,0.0614247954,0.0589891565,0.0582649728,0.0576364129,0.0568652827,0.0553683552,0.0540006702,0.0533289423,0.0518627189,0.0518163329,0.0518113241,0.0504982858,0.0499802332,0.0498589752,0.0493618492,0.0486232264,0.0469740927,0.045886768,0.0445846771,0.0445846771,0.0445124824,0.043951682,0.0436802156,0.0436011503,0.0432273097,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0409992539,0.0397310598,0.0394894793,0.0390894666,0.0389028511,0.0386802725,0.0386802725,0.0386802725,0.0386802725,0.0386802725,0.0386802725,0.0381482104,0.0380037329,0.037034929,0.037034929,0.037034929,0.037034929,0.0361884659,0.0361340825,0
